"Species","Reference","Population","Year","Country","Latitude","Longitude","Scarification","Stratification_days","Stratification_type","Stratification","Light","Photoperiod","Alternating","Tdif","Tmax","Tmin","Tmean","Temperature","Length.experiment","Germinated","Germinable"
"Pseudotsuga menziesii","Gosling, P. G. (1988). ""THE EFFECT OF MOIST CHILLING ON THE SUBSEQUENT GERMINATION OF SOME TEMPERATE CONIFER SEEDS OVER A RANGE OF TEMPERATURES."" Journal of Seed Technology 12(1): 90-98.","Forestry Commission, UK",1987,"UK",53.1833333333333,-1.58333333333333,"N","21","Cold","Y","N",0,"N",0,20,20,20,20,21,276,400
"Pseudotsuga menziesii","Gosling, P. G. (1988). ""THE EFFECT OF MOIST CHILLING ON THE SUBSEQUENT GERMINATION OF SOME TEMPERATE CONIFER SEEDS OVER A RANGE OF TEMPERATURES."" Journal of Seed Technology 12(1): 90-98.","Forestry Commission, UK",1987,"UK",53.1833333333333,-1.58333333333333,"N","21","Cold","Y","N",0,"N",0,25,25,25,25,21,344,400
"Pinus monticola","Feurtado, J. A. X., J. H.; Ma, Y.; Kermode, A. R. (2003). ""Increasing the temperature of the water soak preceding moist-chilling promotes dormancy-termination of seeds of western white pine (Pinus monticola Dougl.)."" Seed Science and Technology 31(2): 275-288.","BC Ministry of Forests Tree Seed Centre, Surrey, BC, Canada",2002,"Canada",49.05,-122.7,"N","72","W+C","Y","Y",8,"Y",10,25,15,18.3333333333333,20,30,180,200
"Lonicera japonica","Hidayati, S. N. B., J. M.; Baskin, C. C. (2002). ""Effects of dry storage on germination and survivorship of seeds of four Lonicera species (Caprifoliaceae)."" Seed Science and Technology 30(1): 137-148.","Jessamine Co, Kentucky, USA",1997,"USA",37.85,-84.5833333333333,"N","0","None","N","N",0,"Y",15,35,20,27.5,25,14,0,150
"Lonicera japonica","Hidayati, S. N. B., J. M.; Baskin, C. C. (2000). ""Dormancy-breaking and germination requirements of seeds of four Lonicera species (Caprifoliaceae) with underdeveloped spatulate embryos."" Seed Science Research 10(4): 459-469.","Jessamine Co, Kentucky, USA",1997,"USA",37.85,-84.5833333333333,"N","0","None","N","N",0,"N",0,20,20,20,20,14,0,150
"Lonicera japonica","Hidayati, S. N. B., J. M.; Baskin, C. C. (2000). ""Dormancy-breaking and germination requirements of seeds of four Lonicera species (Caprifoliaceae) with underdeveloped spatulate embryos."" Seed Science Research 10(4): 459-469.","Jessamine Co, Kentucky, USA",1997,"USA",37.85,-84.5833333333333,"N","0","None","N","Y",12,"N",0,15,15,15,15,14,4,150
"Lonicera japonica","Hidayati, S. N. B., J. M.; Baskin, C. C. (2000). ""Dormancy-breaking and germination requirements of seeds of four Lonicera species (Caprifoliaceae) with underdeveloped spatulate embryos."" Seed Science Research 10(4): 459-469.","Jessamine Co, Kentucky, USA",1997,"USA",37.85,-84.5833333333333,"N","84","Cold","Y","Y",12,"N",0,15,15,15,15,14,138,150
"Alliaria petiolata","Baskin, J. M. B., C. C. (1992). ""SEED-GERMINATION BIOLOGY OF THE WEEDY BIENNIAL ALLIARIA-PETIOLATA."" Natural Areas Journal 12(4): 191-197.","Jessamine Co, Kentucky, USA",1985,"USA",37.8666666666667,-84.5833333333333,"N","0","None","N","Y",12,"Y",10,25,15,20,20,14,0,150
"Lonicera japonica","Hidayati, S. N. B., J. M.; Baskin, C. C. (2002). ""Effects of dry storage on germination and survivorship of seeds of four Lonicera species (Caprifoliaceae)."" Seed Science and Technology 30(1): 137-148.","Jessamine Co, Kentucky, USA",1997,"USA",37.85,-84.5833333333333,"N","0","None","N","Y",12,"Y",10,20,10,15,15,14,0,150
"Lonicera japonica","Hidayati, S. N. B., J. M.; Baskin, C. C. (2002). ""Effects of dry storage on germination and survivorship of seeds of four Lonicera species (Caprifoliaceae)."" Seed Science and Technology 30(1): 137-148.","Jessamine Co, Kentucky, USA",1997,"USA",37.85,-84.5833333333333,"N","180","Warm","Y","N",0,"Y",10,20,10,15,15,14,15,150
"Lonicera japonica","Hidayati, S. N. B., J. M.; Baskin, C. C. (2002). ""Effects of dry storage on germination and survivorship of seeds of four Lonicera species (Caprifoliaceae)."" Seed Science and Technology 30(1): 137-148.","Jessamine Co, Kentucky, USA",1997,"USA",37.85,-84.5833333333333,"N","180","Warm","Y","Y",12,"Y",15,30,15,22.5,20,14,68,150
"Alliaria petiolata","Baskin, J. M. B., C. C. (1992). ""SEED-GERMINATION BIOLOGY OF THE WEEDY BIENNIAL ALLIARIA-PETIOLATA."" Natural Areas Journal 12(4): 191-197.","Jessamine Co, Kentucky, USA",1985,"USA",37.8666666666667,-84.5833333333333,"N","0","None","N","Y",12,"Y",15,30,15,22.5,20,14,0,150
"Lonicera japonica","Hidayati, S. N. B., J. M.; Baskin, C. C. (2002). ""Effects of dry storage on germination and survivorship of seeds of four Lonicera species (Caprifoliaceae)."" Seed Science and Technology 30(1): 137-148.","Jessamine Co, Kentucky, USA",1997,"USA",37.85,-84.5833333333333,"N","180","Warm","Y","N",0,"Y",15,35,20,27.5,25,14,0,150
"Lonicera japonica","Hidayati, S. N. B., J. M.; Baskin, C. C. (2000). ""Dormancy-breaking and germination requirements of seeds of four Lonicera species (Caprifoliaceae) with underdeveloped spatulate embryos."" Seed Science Research 10(4): 459-469.","Jessamine Co, Kentucky, USA",1997,"USA",37.85,-84.5833333333333,"N","84","Cold","Y","N",0,"N",0,35,35,35,35,14,20,150
"Lonicera japonica","Hidayati, S. N. B., J. M.; Baskin, C. C. (2002). ""Effects of dry storage on germination and survivorship of seeds of four Lonicera species (Caprifoliaceae)."" Seed Science and Technology 30(1): 137-148.","Jessamine Co, Kentucky, USA",1997,"USA",37.85,-84.5833333333333,"N","180","Warm","Y","N",0,"Y",15,30,15,22.5,20,14,15,150
"Lonicera japonica","Hidayati, S. N. B., J. M.; Baskin, C. C. (2002). ""Effects of dry storage on germination and survivorship of seeds of four Lonicera species (Caprifoliaceae)."" Seed Science and Technology 30(1): 137-148.","Jessamine Co, Kentucky, USA",1997,"USA",37.85,-84.5833333333333,"N","0","None","N","N",0,"Y",15,30,15,22.5,20,14,0,150
"Lonicera japonica","Hidayati, S. N. B., J. M.; Baskin, C. C. (2000). ""Dormancy-breaking and germination requirements of seeds of four Lonicera species (Caprifoliaceae) with underdeveloped spatulate embryos."" Seed Science Research 10(4): 459-469.","Jessamine Co, Kentucky, USA",1997,"USA",37.85,-84.5833333333333,"N","0","None","N","N",0,"N",0,15,15,15,15,14,0,150
"Cardamine concatenata","Baskin, C. C. B., Jerry M. (1995). ""Warm plus cold stratification requirement for dormancy break in seeds of the woodland herb Cardamine concatenata (Brassicaceae), and evolutionary implications."" Canadian Journal of Botany 73(4): 608-612.","Jessamine Co, Kentucky, USA",1987,"USA",37.7833333333333,-84,"N","0","None","N","Y",12,"Y",9,15,6,10.5,10,224,0,150
"Lonicera japonica","Hidayati, S. N. B., J. M.; Baskin, C. C. (2002). ""Effects of dry storage on germination and survivorship of seeds of four Lonicera species (Caprifoliaceae)."" Seed Science and Technology 30(1): 137-148.","Jessamine Co, Kentucky, USA",1997,"USA",37.85,-84.5833333333333,"N","180","Warm","Y","Y",12,"Y",15,35,20,27.5,25,14,0,150
"Lonicera japonica","Hidayati, S. N. B., J. M.; Baskin, C. C. (2000). ""Dormancy-breaking and germination requirements of seeds of four Lonicera species (Caprifoliaceae) with underdeveloped spatulate embryos."" Seed Science Research 10(4): 459-469.","Jessamine Co, Kentucky, USA",1997,"USA",37.85,-84.5833333333333,"N","0","None","N","N",0,"N",0,25,25,25,25,14,0,150
"Lonicera japonica","Hidayati, S. N. B., J. M.; Baskin, C. C. (2002). ""Effects of dry storage on germination and survivorship of seeds of four Lonicera species (Caprifoliaceae)."" Seed Science and Technology 30(1): 137-148.","Jessamine Co, Kentucky, USA",1997,"USA",37.85,-84.5833333333333,"N","0","None","N","Y",12,"Y",9,15,6,10.5,10,14,0,150
"Lonicera japonica","Hidayati, S. N. B., J. M.; Baskin, C. C. (2002). ""Effects of dry storage on germination and survivorship of seeds of four Lonicera species (Caprifoliaceae)."" Seed Science and Technology 30(1): 137-148.","Jessamine Co, Kentucky, USA",1997,"USA",37.85,-84.5833333333333,"N","0","None","N","N",0,"Y",9,15,6,10.5,10,14,0,150
"Lonicera japonica","Hidayati, S. N. B., J. M.; Baskin, C. C. (2002). ""Effects of dry storage on germination and survivorship of seeds of four Lonicera species (Caprifoliaceae)."" Seed Science and Technology 30(1): 137-148.","Jessamine Co, Kentucky, USA",1997,"USA",37.85,-84.5833333333333,"N","180","Warm","Y","Y",12,"Y",10,20,10,15,15,14,75,150
"Lonicera japonica","Hidayati, S. N. B., J. M.; Baskin, C. C. (2000). ""Dormancy-breaking and germination requirements of seeds of four Lonicera species (Caprifoliaceae) with underdeveloped spatulate embryos."" Seed Science Research 10(4): 459-469.","Jessamine Co, Kentucky, USA",1997,"USA",37.85,-84.5833333333333,"N","0","None","N","Y",12,"N",0,20,20,20,20,14,14,150
"Lonicera japonica","Hidayati, S. N. B., J. M.; Baskin, C. C. (2000). ""Dormancy-breaking and germination requirements of seeds of four Lonicera species (Caprifoliaceae) with underdeveloped spatulate embryos."" Seed Science Research 10(4): 459-469.","Jessamine Co, Kentucky, USA",1997,"USA",37.85,-84.5833333333333,"N","84","Cold","Y","Y",12,"N",0,30,30,30,30,14,134,150
"Lonicera japonica","Hidayati, S. N. B., J. M.; Baskin, C. C. (2002). ""Effects of dry storage on germination and survivorship of seeds of four Lonicera species (Caprifoliaceae)."" Seed Science and Technology 30(1): 137-148.","Jessamine Co, Kentucky, USA",1997,"USA",37.85,-84.5833333333333,"N","0","None","N","Y",12,"Y",10,25,15,20,20,14,0,150
"Cardamine concatenata","Baskin, C. C. B., Jerry M. (1995). ""Warm plus cold stratification requirement for dormancy break in seeds of the woodland herb Cardamine concatenata (Brassicaceae), and evolutionary implications."" Canadian Journal of Botany 73(4): 608-612.","Jessamine Co, Kentucky, USA",1987,"USA",37.7833333333333,-84,"N","0","None","N","Y",12,"Y",10,20,10,15,15,224,0,150
"Cardamine concatenata","Baskin, C. C. B., Jerry M. (1995). ""Warm plus cold stratification requirement for dormancy break in seeds of the woodland herb Cardamine concatenata (Brassicaceae), and evolutionary implications."" Canadian Journal of Botany 73(4): 608-612.","Jessamine Co, Kentucky, USA",1987,"USA",37.7833333333333,-84,"N","0","None","N","Y",12,"Y",15,30,15,22.5,20,224,0,150
"Lonicera japonica","Hidayati, S. N. B., J. M.; Baskin, C. C. (2002). ""Effects of dry storage on germination and survivorship of seeds of four Lonicera species (Caprifoliaceae)."" Seed Science and Technology 30(1): 137-148.","Jessamine Co, Kentucky, USA",1997,"USA",37.85,-84.5833333333333,"N","180","Warm","Y","Y",12,"Y",9,15,6,10.5,10,14,16,150
"Lonicera japonica","Hidayati, S. N. B., J. M.; Baskin, C. C. (2002). ""Effects of dry storage on germination and survivorship of seeds of four Lonicera species (Caprifoliaceae)."" Seed Science and Technology 30(1): 137-148.","Jessamine Co, Kentucky, USA",1997,"USA",37.85,-84.5833333333333,"N","180","Warm","Y","Y",12,"Y",10,25,15,20,20,14,60,150
"Lonicera japonica","Hidayati, S. N. B., J. M.; Baskin, C. C. (2002). ""Effects of dry storage on germination and survivorship of seeds of four Lonicera species (Caprifoliaceae)."" Seed Science and Technology 30(1): 137-148.","Jessamine Co, Kentucky, USA",1997,"USA",37.85,-84.5833333333333,"N","180","Warm","Y","N",0,"Y",9,15,6,10.5,10,14,14,150
"Lonicera japonica","Hidayati, S. N. B., J. M.; Baskin, C. C. (2000). ""Dormancy-breaking and germination requirements of seeds of four Lonicera species (Caprifoliaceae) with underdeveloped spatulate embryos."" Seed Science Research 10(4): 459-469.","Jessamine Co, Kentucky, USA",1997,"USA",37.85,-84.5833333333333,"N","84","Cold","Y","N",0,"N",0,25,25,25,25,14,38,150
"Lonicera japonica","Hidayati, S. N. B., J. M.; Baskin, C. C. (2000). ""Dormancy-breaking and germination requirements of seeds of four Lonicera species (Caprifoliaceae) with underdeveloped spatulate embryos."" Seed Science Research 10(4): 459-469.","Jessamine Co, Kentucky, USA",1997,"USA",37.85,-84.5833333333333,"N","84","Cold","Y","Y",12,"N",0,35,35,35,35,14,116,150
"Alliaria petiolata","Baskin, J. M. B., C. C. (1992). ""SEED-GERMINATION BIOLOGY OF THE WEEDY BIENNIAL ALLIARIA-PETIOLATA."" Natural Areas Journal 12(4): 191-197.","Jessamine Co, Kentucky, USA",1985,"USA",37.8666666666667,-84.5833333333333,"N","112","Cold","Y","Y",12,"Y",15,35,20,27.5,25,14,40,150
"Alliaria petiolata","Baskin, J. M. B., C. C. (1992). ""SEED-GERMINATION BIOLOGY OF THE WEEDY BIENNIAL ALLIARIA-PETIOLATA."" Natural Areas Journal 12(4): 191-197.","Jessamine Co, Kentucky, USA",1985,"USA",37.8666666666667,-84.5833333333333,"N","112","Cold","Y","Y",12,"Y",10,20,10,15,15,14,86,150
"Lonicera japonica","Hidayati, S. N. B., J. M.; Baskin, C. C. (2000). ""Dormancy-breaking and germination requirements of seeds of four Lonicera species (Caprifoliaceae) with underdeveloped spatulate embryos."" Seed Science Research 10(4): 459-469.","Jessamine Co, Kentucky, USA",1997,"USA",37.85,-84.5833333333333,"N","0","None","N","N",0,"N",0,30,30,30,30,14,0,150
"Cardamine concatenata","Baskin, C. C. B., Jerry M. (1995). ""Warm plus cold stratification requirement for dormancy break in seeds of the woodland herb Cardamine concatenata (Brassicaceae), and evolutionary implications."" Canadian Journal of Botany 73(4): 608-612.","Jessamine Co, Kentucky, USA",1987,"USA",37.7833333333333,-84,"N","0","None","N","Y",12,"N",0,5,5,5,5,224,146,150
"Lonicera japonica","Hidayati, S. N. B., J. M.; Baskin, C. C. (2000). ""Dormancy-breaking and germination requirements of seeds of four Lonicera species (Caprifoliaceae) with underdeveloped spatulate embryos."" Seed Science Research 10(4): 459-469.","Jessamine Co, Kentucky, USA",1997,"USA",37.85,-84.5833333333333,"N","0","None","N","Y",12,"N",0,25,25,25,25,14,12,150
"Lonicera japonica","Hidayati, S. N. B., J. M.; Baskin, C. C. (2000). ""Dormancy-breaking and germination requirements of seeds of four Lonicera species (Caprifoliaceae) with underdeveloped spatulate embryos."" Seed Science Research 10(4): 459-469.","Jessamine Co, Kentucky, USA",1997,"USA",37.85,-84.5833333333333,"N","84","Cold","Y","Y",12,"N",0,20,20,20,20,14,148,150
"Alliaria petiolata","Baskin, J. M. B., C. C. (1992). ""SEED-GERMINATION BIOLOGY OF THE WEEDY BIENNIAL ALLIARIA-PETIOLATA."" Natural Areas Journal 12(4): 191-197.","Jessamine Co, Kentucky, USA",1985,"USA",37.8666666666667,-84.5833333333333,"N","112","Cold","Y","Y",12,"Y",10,25,15,20,20,14,76,150
"Lonicera japonica","Hidayati, S. N. B., J. M.; Baskin, C. C. (2000). ""Dormancy-breaking and germination requirements of seeds of four Lonicera species (Caprifoliaceae) with underdeveloped spatulate embryos."" Seed Science Research 10(4): 459-469.","Jessamine Co, Kentucky, USA",1997,"USA",37.85,-84.5833333333333,"N","84","Cold","Y","N",0,"N",0,20,20,20,20,14,40,150
"Lonicera japonica","Hidayati, S. N. B., J. M.; Baskin, C. C. (2000). ""Dormancy-breaking and germination requirements of seeds of four Lonicera species (Caprifoliaceae) with underdeveloped spatulate embryos."" Seed Science Research 10(4): 459-469.","Jessamine Co, Kentucky, USA",1997,"USA",37.85,-84.5833333333333,"N","0","None","N","Y",12,"N",0,30,30,30,30,14,8,150
"Lonicera japonica","Hidayati, S. N. B., J. M.; Baskin, C. C. (2002). ""Effects of dry storage on germination and survivorship of seeds of four Lonicera species (Caprifoliaceae)."" Seed Science and Technology 30(1): 137-148.","Jessamine Co, Kentucky, USA",1997,"USA",37.85,-84.5833333333333,"N","0","None","N","N",0,"Y",10,25,15,20,20,14,0,150
"Lonicera japonica","Hidayati, S. N. B., J. M.; Baskin, C. C. (2002). ""Effects of dry storage on germination and survivorship of seeds of four Lonicera species (Caprifoliaceae)."" Seed Science and Technology 30(1): 137-148.","Jessamine Co, Kentucky, USA",1997,"USA",37.85,-84.5833333333333,"N","180","Warm","Y","N",0,"Y",10,25,15,20,20,14,38,150
"Lonicera japonica","Hidayati, S. N. B., J. M.; Baskin, C. C. (2000). ""Dormancy-breaking and germination requirements of seeds of four Lonicera species (Caprifoliaceae) with underdeveloped spatulate embryos."" Seed Science Research 10(4): 459-469.","Jessamine Co, Kentucky, USA",1997,"USA",37.85,-84.5833333333333,"N","84","Cold","Y","N",0,"N",0,30,30,30,30,14,26,150
"Lonicera japonica","Hidayati, S. N. B., J. M.; Baskin, C. C. (2002). ""Effects of dry storage on germination and survivorship of seeds of four Lonicera species (Caprifoliaceae)."" Seed Science and Technology 30(1): 137-148.","Jessamine Co, Kentucky, USA",1997,"USA",37.85,-84.5833333333333,"N","0","None","N","Y",12,"Y",15,30,15,22.5,20,14,0,150
"Lonicera japonica","Hidayati, S. N. B., J. M.; Baskin, C. C. (2002). ""Effects of dry storage on germination and survivorship of seeds of four Lonicera species (Caprifoliaceae)."" Seed Science and Technology 30(1): 137-148.","Jessamine Co, Kentucky, USA",1997,"USA",37.85,-84.5833333333333,"N","0","None","N","N",0,"Y",10,20,10,15,15,14,0,150
"Lonicera japonica","Hidayati, S. N. B., J. M.; Baskin, C. C. (2000). ""Dormancy-breaking and germination requirements of seeds of four Lonicera species (Caprifoliaceae) with underdeveloped spatulate embryos."" Seed Science Research 10(4): 459-469.","Jessamine Co, Kentucky, USA",1997,"USA",37.85,-84.5833333333333,"N","84","Cold","Y","N",0,"N",0,15,15,15,15,14,78,150
"Alliaria petiolata","Baskin, J. M. B., C. C. (1992). ""SEED-GERMINATION BIOLOGY OF THE WEEDY BIENNIAL ALLIARIA-PETIOLATA."" Natural Areas Journal 12(4): 191-197.","Jessamine Co, Kentucky, USA",1985,"USA",37.8666666666667,-84.5833333333333,"N","112","Cold","Y","Y",12,"Y",9,15,6,10.5,10,14,90,150
"Alliaria petiolata","Baskin, J. M. B., C. C. (1992). ""SEED-GERMINATION BIOLOGY OF THE WEEDY BIENNIAL ALLIARIA-PETIOLATA."" Natural Areas Journal 12(4): 191-197.","Jessamine Co, Kentucky, USA",1985,"USA",37.8666666666667,-84.5833333333333,"N","0","None","N","Y",12,"Y",10,20,10,15,15,14,0,150
"Lonicera japonica","Hidayati, S. N. B., J. M.; Baskin, C. C. (2002). ""Effects of dry storage on germination and survivorship of seeds of four Lonicera species (Caprifoliaceae)."" Seed Science and Technology 30(1): 137-148.","Jessamine Co, Kentucky, USA",1997,"USA",37.85,-84.5833333333333,"N","0","None","N","Y",12,"Y",15,35,20,27.5,25,14,0,150
"Cardamine concatenata","Baskin, C. C. B., Jerry M. (1995). ""Warm plus cold stratification requirement for dormancy break in seeds of the woodland herb Cardamine concatenata (Brassicaceae), and evolutionary implications."" Canadian Journal of Botany 73(4): 608-612.","Jessamine Co, Kentucky, USA",1987,"USA",37.7833333333333,-84,"N","0","None","N","Y",12,"Y",10,25,15,20,20,224,0,150
