"families","species","species.original","life.form","H","L","N","ellenberg.L","eduardo.mayor.L","eduardo.filled.L","ell_light_uk","ell_L_it","L1.fr","L2.fr","L.cz","L.land","ellenberg.H","eduardo.mayor.H","eduardo.filled.H","ell_H_uk","ell_H_it","H1.fr","H2.fr","H.cz","H.land","ellenberg.N","eduardo.mayor.N","eduardo.filled.N","ell_N_uk","ell_N_it","N1.fr","N2.fr","N.cz","N.land"
"Poaceae","Dactylis_glomerata","Dactylis_glomerata","perennial",2,2,3,"7","4","4","7","7","7.1666666666666696","NA","6.75","4","6.666666666666667","3","2.6","5","4","5","NA","5","3","6","3","3","6","6","5.8333333333333304","NA","6","3.5"
"Poaceae","Dactylis_glomerata","Dactylis_glomerata&hispanica","perennial",2,2,3,"7","4","4","7","7","7.1666666666666696","NA","6.75","4","6.666666666666667","3","2.6","5","4","5","NA","5","3","6","3","3","6","6","5.8333333333333304","NA","6","3.5"
"Poaceae","Danthonia_decumbens","Danthonia_decumbens","perennial",2,2,1,"8","4","4","NA","8","7","NA","8","4","6.666666666666667","3","3","NA","6","5","NA","5","3.25","2","1","1","2","2","2","NA","2","2"
"Poaceae","Dasypyrum_villosum","Dasypyrum_villosum","annual",1,2,2,"NA","NA","NA","NA","8","NA","NA","NA","4","NA","NA","NA","NA","2","NA","NA","NA","1.5","NA","NA","NA","NA","2","NA","NA","NA","3"
"Poaceae","Deschampsia_cespitosa","Deschampsia_cespitosa","perennial",3,1,2,"6","NA","4","NA","6","6.8","NA","6","3","9.3333333333333339","NA","4.6666666670000003","6.5","7","7.8","NA","7","4","3","NA","2","4","3","4.5999999999999996","NA","5","3"
"Poaceae","Desmazeria_sicula","Desmazeria_sicula","annual",NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"Poaceae","Digitaria_sanguinalis","Digitaria_sanguinalis","annual",2,2,2,"7","4","4","NA","7","8","NA","8","4","5.333333333333333","3","3","3.5","3","4","NA","3","2.75","5","4","4","5","4","6","NA","5","4"
"Poaceae","Echinochloa_crus-galli","Echinochloa_crus-galli","annual",2,1,3,"6","3","3","NA","6","8","NA","7","4","6.666666666666667","3","3","5","7","6","NA","5","3.25","8","4","4","8","8","8","NA","8","4"
"Poaceae","Elymus_caninus","Elymus_caninus","perennial",2,1,3,"NA","3","3","6","5","5","NA","5","3","NA","3","3","6","6","7","NA","6","3.5","NA","4","4","7.6666666670000003","8","7","NA","7","4"
"Poaceae","Elymus_hispidus","Elymus_hispidus","perennial",2,2,2,"NA","NA","4","NA","NA","NA","NA","7","4","NA","NA","2","NA","NA","NA","NA","3","2","NA","NA","2","NA","NA","NA","NA","4","3"
"Poaceae","Elymus_panormitanus","Elymus_panormitanus","perennial",2,3,1,"NA","NA","NA","NA","11","NA","NA","NA","NA","NA","NA","NA","NA","4","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","NA"
"Poaceae","Elymus_pungens","Elymus_pungens","perennial",3,2,2,"NA","4","4","NA","NA","NA","NA","NA","NA","NA","3","3","NA","NA","NA","NA","NA","NA","NA","3","3","NA","NA","NA","NA","NA","NA"
"Poaceae","Elymus_truncatus","Elymus_truncatus","perennial",NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"Poaceae","Elytrigia_atherica","Elytrigia_atherica","perennial",2,NA,3,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","6","NA","NA","NA","NA","NA","NA","NA","NA","6","NA","NA","NA","NA","NA"
"Poaceae","Elytrigia_juncea","Elytrigia_juncea","perennial",2,3,3,"NA","NA","NA","NA","NA","9","NA","NA","NA","NA","NA","NA","5","NA","6","NA","NA","NA","NA","NA","NA","6","NA","6.6666666666666696","NA","NA","NA"
"Poaceae","Elytrigia_juncea","Elytrigia_juncea&boreoatlantica","perennial",2,3,3,"NA","NA","NA","NA","NA","9","NA","NA","NA","NA","NA","NA","5","NA","6","NA","NA","NA","NA","NA","NA","6","NA","6.6666666666666696","NA","NA","NA"
"Poaceae","Elytrigia_repens","Elytrigia_repens","perennial",2,2,3,"NA","NA","NA","NA","NA","7","NA","NA","NA","NA","NA","NA","5","NA","5","NA","NA","NA","NA","NA","NA","7","NA","7","NA","NA","NA"
"Poaceae","Eragrostis_minor","Eragrostis_minor","annual",1,2,2,"8","NA","NA","NA","8","8","NA","8","4","4","NA","NA","3","3","3","NA","3","1.5","4","NA","NA","5","2","6","NA","6","3"
"Poaceae","Festuca_altissima","Festuca_altissima","perennial",2,1,2,"3","2","2","NA","5","NA","NA","3","2","6.666666666666667","3","3","5","5","NA","NA","5","3.5","6","3","3","5.6666666670000003","5","NA","NA","6","3"
"Poaceae","Festuca_arenaria","Festuca_arenaria","perennial",2,3,2,"NA","NA","NA","NA","NA","NA","8","NA","NA","NA","NA","NA","NA","NA","NA","4","NA","NA","NA","NA","NA","NA","NA","NA","3","NA","NA"
"Poaceae","Festuca_armoricana","Festuca_armoricana","perennial",NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"Poaceae","Festuca_arundinacea","Festuca_arundinacea","perennial",3,2,2,"8","4","4","NA","9","NA","NA","7","4","9.3333333333333339","4","3.3333333330000001","6.5","6","NA","NA","7","4","5","2","2.6666666669999999","6","6","NA","NA","6","4"
"Poaceae","Festuca_brevipila","Festuca_brevipila","perennial",1,2,1,"NA","NA","NA","NA","NA","NA","8","8","4","NA","NA","NA","3","NA","NA","3","3","1.5","NA","NA","NA","2","NA","NA","2","2","2"
"Poaceae","Festuca_capillaris","Festuca_capillaris","perennial",NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"Poaceae","Festuca_drymeja","Festuca_drymeja","perennial",2,1,2,"NA","NA","2","NA","11","NA","NA","3","NA","NA","NA","3","NA","3","NA","NA","5","NA","NA","NA","4","NA","1","NA","NA","6","NA"
"Poaceae","Festuca_filiformis","Festuca_filiformis","perennial",2,1,1,"NA","NA","NA","7.3333333329999997","NA","6","NA","7","3","NA","NA","NA","4","NA","4","NA","4","2","NA","NA","NA","2","NA","2","NA","2","2"
"Poaceae","Festuca_gigantea","Festuca_gigantea","perennial",3,1,3,"4","2","2","4.3333333329999997","4","NA","NA","4","2","9.3333333333333339","4","4","6.6666666670000003","7","NA","NA","7","4","6","3","3","6.6666666670000003","6","NA","NA","7","3"
"Poaceae","Festuca_heterophylla","Festuca_heterophylla","perennial",2,1,2,"5","3","2.5","NA","5","4","NA","4","3","5.333333333333333","3","3","4","4","4","NA","4","3","5","2","2","4.5","4","4","NA","4","2"
"Poaceae","Festuca_indigesta","Festuca_indigesta","perennial",2,3,1,"NA","5","5","NA","NA","NA","NA","NA","NA","NA","2","2","NA","NA","NA","NA","NA","NA","NA","1","1","NA","NA","NA","NA","NA","NA"
"Poaceae","Festuca_longifolia","Festuca_longifolia","perennial",1,3,1,"NA","5","5","8","NA","NA","9","NA","NA","NA","1","1","3","NA","NA","3","NA","NA","NA","2","2","2","NA","NA","2","NA","NA"
"Poaceae","Festuca_melanopsis","Festuca_melanopsis","perennial",2,2,2,"NA","NA","NA","NA","NA","8","NA","NA","4","NA","NA","NA","NA","NA","4","NA","NA","2.5","NA","NA","NA","NA","NA","1","NA","NA","3"
"Poaceae","Festuca_nigrescens","Festuca_nigrescens","perennial",2,2,2,"NA","4","4","NA","NA","7","NA","NA","3","NA","3","3","NA","NA","5","NA","NA","2.5","NA","2","2","NA","NA","2","NA","NA","3"
"Poaceae","Festuca_ovina","Festuca_ovina","perennial",1,2,1,"8.3571428571428594","NA","4","7","8","8.3333333333333304","NA","6.8","3.5","4","NA","2","NA","3","NA","NA","3.8","1.75","1.8571428571428601","NA","2","1.6666666670000001","2","NA","NA","2","2"
"Poaceae","Festuca_paniculata","Festuca_paniculata","perennial",2,2,2,"NA","4","3.5","NA","NA","NA","NA","NA","4","NA","1.6666666670000001","2","NA","NA","NA","NA","NA","2","NA","2","2.25","NA","NA","NA","NA","NA","3"
"Poaceae","Festuca_pratensis","Festuca_pratensis","perennial",2,2,3,"8","4","4","7.3333333329999997","8","NA","NA","7","4","8","3","2.6666666669999999","5.6666666670000003","5","NA","NA","5.5","3.25","6.5","4","4","6","6","NA","NA","6","4"
"Poaceae","Festuca_rubra","Festuca_rubra","perennial",2,2,2,"7.2","NA","3.75","7.5","8","7.6","NA","7","3","7.466666666666665","NA","3.5","5","4","5.4","NA","5","3","3.4","NA","2","5","3","4.4000000000000004","NA","5","3"
"Poaceae","Festuca_scariosa","Festuca_scariosa","perennial",NA,NA,NA,"NA","NA","5","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","NA"
"Poaceae","Festuca_stricta","Festuca_stricta","perennial",1,3,1,"NA","NA","NA","NA","NA","NA","NA","NA","5","NA","NA","NA","NA","NA","NA","NA","NA","1.5","NA","NA","NA","NA","NA","NA","NA","NA","1"
"Poaceae","Festuca_valesiaca","Festuca_valesiaca","perennial",1,2,1,"NA","NA","NA","NA","8","NA","8","8","4","NA","NA","NA","NA","3","NA","2","2","1","NA","NA","NA","NA","2","NA","2","2","2"
"Poaceae","Festuca_varia","Festuca_varia","perennial",2,3,1,"9","NA","NA","NA","NA","NA","NA","NA","4.5","4","NA","NA","NA","NA","NA","NA","NA","2","2","NA","NA","NA","NA","NA","NA","NA","2"
"Poaceae","Festuca_violacea","Festuca_violacea","perennial",3,2,2,"NA","NA","4","NA","NA","NA","NA","NA","4","NA","NA","2","NA","NA","NA","NA","NA","3","NA","NA","2","NA","NA","NA","NA","NA","3"
"Poaceae","Gastridium_ventricosum","Gastridium_ventricosum","annual",1,2,1,"NA","4","4","NA","8","NA","NA","NA","4","NA","1","1","3","2","NA","NA","NA","1.5","NA","2","2","2","2","NA","NA","NA","2"
"Poaceae","Gaudinia_fragilis","Gaudinia_fragilis","annual",2,2,3,"8","4","4","8","8","8","NA","NA","5","6.666666666666667","3","3","5","3","5","NA","NA","3.5","7","4","4","6","3","6","NA","NA","3"
"Poaceae","Glyceria_declinata","Glyceria_declinata","perennial",3,1,3,"5","3","3.5","6","9","7","NA","5","3","10.666666666666666","4","4","8.5","9","8","NA","8","4.5","5","3","3.5","NA","7","7","NA","6","4"
"Poaceae","Glyceria_fluitans","Glyceria_fluitans","perennial",3,1,3,"7","4","4","NA","7","7","NA","6","3","12","5","5","10","9","10","NA","9.5","4.75","7","3","3","NA","5","3.5","NA","6.5","4"
"Poaceae","Glyceria_notata","Glyceria_notata","perennial",3,1,3,"NA","NA","4","NA","7","8","NA","7","3","NA","NA","4","9.5","10","9","NA","9","4.5","NA","NA","4","7.3333333329999997","5","6","NA","7","4"
"Poaceae","Holcus_lanatus","Holcus_lanatus","perennial",2,2,2,"7","4","4","NA","7","7","NA","7","3.5","8","3","3","6","6","5","NA","6","3","5","3","3","NA","4","6","NA","5","2.5"
"Poaceae","Holcus_mollis","Holcus_mollis","perennial",2,1,2,"5","3","2.75","5.6666666670000003","6","5","NA","6","3","6.666666666666667","2","2.25","5.3333333329999997","5","6","NA","5","3","3","2","2.5","NA","3","3","NA","4","2"
"Poaceae","Hordelymus_europaeus","Hordelymus_europaeus","perennial",2,1,3,"4","2","2","4.3333333329999997","3","4","NA","3","3","6.666666666666667","3","3","4.6666666670000003","5","5","NA","5","3","6","3","3","6.3333333329999997","5","6","NA","6","3"
"Poaceae","Hordeum_bulbosum","Hordeum_bulbosum","perennial",2,2,2,"NA","NA","NA","NA","8","8","NA","NA","NA","NA","NA","NA","NA","4","4","NA","NA","NA","NA","NA","NA","NA","4","6","NA","NA","NA"
"Poaceae","Hordeum_marinum","Hordeum_marinum","annual",3,3,2,"9","NA","4","9","NA","9","NA","NA","NA","10.666666666666666","NA","3","6","NA","4","NA","NA","NA","5","NA","4","6","NA","6","NA","NA","NA"
"Poaceae","Hordeum_murinum","Hordeum_murinum","annual",2,2,3,"8","4","4","8","8","8","NA","8","4","5.333333333333333","2","2","4","5","3.25","NA","4","2","5","4","4.6666666670000003","NA","3","8","NA","6","4"
"Poaceae","Hordeum_murinum","Hordeum_murinum&glaucum","annual",2,2,3,"8","4","4","8","8","8","NA","8","4","5.333333333333333","2","2","4","5","3.25","NA","4","2","5","4","4.6666666670000003","NA","3","8","NA","6","4"
"Poaceae","Hordeum_secalinum","Hordeum_secalinum","perennial",2,2,3,"8","4","4","8","8","8","NA","NA","4","8","3","3","6","4","7","NA","NA","3.5","5","3","3","6","5","6","NA","NA","4"
"Poaceae","Koeleria_macrantha","Koeleria_macrantha","perennial",1,2,1,"7","4","NA","7.6666666670000003","7","NA","NA","8","4","4","2","NA","3.3333333330000001","3","NA","NA","3","1.5","2","1","NA","NA","2","NA","NA","2","2"
"Poaceae","Koeleria_splendens","Koeleria_splendens","perennial",1,2,1,"NA","4","4","NA","11","NA","NA","NA","NA","NA","1","1.5","NA","3","NA","NA","NA","NA","NA","2","2","NA","1","NA","NA","NA","NA"
"Poaceae","Koeleria_vallesiana","Koeleria_vallesiana","perennial",1,3,1,"9","5","5","8","9","NA","NA","NA","5","1.3333333333333333","1","1","1","1","NA","NA","NA","1","1","2","2","NA","2","NA","NA","NA","1"
"Poaceae","Lagurus_ovatus","Lagurus_ovatus","annual",1,2,2,"NA","4","NA","NA","8","9","NA","NA","4","NA","1","NA","NA","3","4","NA","NA","1","NA","2","NA","NA","2","6","NA","NA","2"
"Poaceae","Lamarckia_aurea","Lamarckia_aurea","annual",1,3,2,"NA","NA","NA","NA","12","9","NA","NA","NA","NA","NA","NA","NA","2","4","NA","NA","NA","NA","NA","NA","NA","1","6","NA","NA","NA"
"Poaceae","Leersia_oryzoides","Leersia_oryzoides","perennial",3,2,3,"8","4","NA","NA","8","8","NA","7","4","1.3333333333333333","5","NA","9.3333333330000006","10","9","NA","9","5","8","4","NA","7.6666666670000003","8","7","NA","8","4"
"Poaceae","Leymus_arenarius","Leymus_arenarius","perennial",2,3,2,"NA","NA","NA","NA","NA","8","NA","8","NA","NA","NA","NA","4.5","NA","5","NA","4","NA","NA","NA","NA","5.3333333329999997","NA","6","NA","4","NA"
"Poaceae","Lolium_multiflorum","Lolium_multiflorum","annual",2,2,3,"7","4","4","7","7","7","NA","7","4","5.333333333333333","3","3","4.3333333329999997","4","5","NA","4","3.5","8","4","4","7.3333333329999997","6","7","NA","7","4"
"Poaceae","Lolium_perenne","Lolium_perenne","perennial",2,2,3,"8","4","4","NA","8","7","NA","8","4","6.666666666666667","3","3","5","5","5","NA","5","3","7","4","4","6.3333333329999997","7","6","NA","6","4"
"Poaceae","Lolium_rigidum","Lolium_rigidum","annual",2,2,2,"NA","NA","4","NA","8","8","NA","NA","4","NA","NA","2","NA","3","5","NA","NA","2","NA","NA","4.5","NA","2","7","NA","NA","4"
"Poaceae","Lolium_rigidum","Lolium_rigidum&lepturoides","annual",2,2,2,"NA","NA","4","NA","8","8","NA","NA","4","NA","NA","2","NA","3","5","NA","NA","2","NA","NA","4.5","NA","2","7","NA","NA","4"
"Poaceae","Lolium_temulentum","Lolium_temulentum","annual",2,2,3,"7","NA","4","7","7","8","NA","7","3","6","NA","2","4","4","5","NA","4","3","4.5","NA","4","NA","5","6","NA","6","4"
"Poaceae","Lygeum_spartum","Lygeum_spartum","perennial",1,3,1,"NA","NA","NA","NA","12","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA"
"Poaceae","Melica_ciliata","Melica_ciliata","perennial",1,2,1,"7.5","5","4.5","NA","8","NA","NA","8.6666666666666696","4","3.3333333333333335","1","1","NA","2","NA","NA","1.3333333333333299","1.5","3","1","1.5","NA","2","NA","NA","2.3333333333333299","2"
"Poaceae","Melica_nutans","Melica_nutans","perennial",2,1,2,"4.5","NA","NA","4","4","6","NA","4","2.5","5.333333333333333","NA","NA","NA","4","4","NA","5","2.25","3.5","NA","NA","3.3333333330000001","3","3","NA","4","2.5"
"Poaceae","Melica_uniflora","Melica_uniflora","perennial",2,1,2,"3","3","3","3.3333333330000001","3","4","NA","3","2","6.666666666666667","3","3","5","5","5","NA","5","2.5","6","3","3","NA","5","5","NA","6","3"
"Poaceae","Mibora_minima","Mibora_minima","annual",1,3,1,"8","5","5","9","8","NA","8","NA","5","4","2","2","3","1","NA","3","NA","1.5","3","2","2","NA","1","NA","3","NA","1"
"Poaceae","Milium_effusum","Milium_effusum","perennial",2,1,2,"4","2","2","4","4","5","NA","4","2","6.666666666666667","3","3","5.3333333329999997","5","5","NA","6","3","5","3","3","NA","0","5","NA","6","3"
"Poaceae","Molinia_arundinacea","Molinia_arundinacea","perennial",2,1,2,"NA","NA","NA","NA","NA","NA","NA","6","3","NA","NA","NA","NA","NA","NA","NA","6","3","NA","NA","NA","NA","NA","NA","NA","3","3"
"Poaceae","Molinia_caerulea","Molinia_caerulea","perennial",3,2,2,"7","4","4","6.6666666670000003","NA","5.6666666666666696","NA","6","4","8","4","4","7.3333333329999997","NA","6.6666666666666696","NA","7","4","2.5","2","2","2.3333333330000001","NA","2.3333333333333299","NA","3","2.5"
"Poaceae","Nardus_stricta","Nardus_stricta","perennial",2,2,2,"8","4","4","NA","8","8","NA","8","4","6.666666666666667","3","3","NA","6.6666666670000003","5","NA","6","3","2","2","2","NA","5","2","NA","2","2"
"Poaceae","Parapholis_filiformis","Parapholis_filiformis","annual",2,3,2,"NA","NA","NA","NA","NA","9","NA","NA","NA","NA","NA","NA","NA","NA","5","NA","NA","NA","NA","NA","NA","NA","NA","5","NA","NA","NA"
"Poaceae","Parapholis_incurva","Parapholis_incurva","annual",2,3,2,"NA","4","NA","NA","11","9","NA","NA","NA","NA","3","NA","6","5","5","NA","NA","NA","NA","2","NA","NA","2","5","NA","NA","NA"
"Poaceae","Parapholis_strigosa","Parapholis_strigosa","annual",3,3,2,"8","4","NA","NA","11","9","NA","NA","NA","9.3333333333333339","4","NA","6","5","5","NA","NA","NA","4","2","NA","6","2","5","NA","NA","NA"
"Poaceae","Phalaris_aquatica","Phalaris_aquatica","perennial",2,3,3,"NA","NA","NA","NA","NA","8","NA","NA","NA","NA","NA","NA","NA","NA","4","NA","NA","NA","NA","NA","NA","NA","NA","7","NA","NA","NA"
"Poaceae","Phalaris_arundinacea","Phalaris_arundinacea","perennial",3,2,3,"7","3","2.3333333330000001","NA","7","7.8","NA","7","4","10.666666666666666","5","3.6666666669999999","8.5","8","8.6","NA","8","4","7","4","4","7","7","6.6","NA","7","4"
"Poaceae","Phalaris_brachystachys","Phalaris_brachystachys","annual",2,2,2,"NA","NA","NA","NA","7","8","NA","NA","NA","NA","NA","NA","NA","5","5","NA","NA","NA","NA","NA","NA","NA","4","6","NA","NA","NA"
"Poaceae","Phalaris_coerulescens","Phalaris_coerulescens","perennial",2,2,3,"NA","NA","NA","NA","7","9","NA","NA","NA","NA","NA","NA","NA","5","4","NA","NA","NA","NA","NA","NA","NA","6","6","NA","NA","NA"
"Poaceae","Phalaris_minor","Phalaris_minor","annual",2,2,2,"NA","5","NA","NA","7","NA","NA","NA","NA","NA","2","NA","NA","4","NA","NA","NA","NA","NA","4","NA","NA","4","NA","NA","NA","NA"
"Poaceae","Phalaris_paradoxa","Phalaris_paradoxa","annual",2,1,2,"NA","NA","NA","NA","7","NA","NA","NA","NA","NA","NA","NA","NA","4","NA","NA","NA","NA","NA","NA","NA","NA","4","NA","NA","NA","NA"
"Poaceae","Phleum_alpinum","Phleum_alpinum","perennial",2,2,3,"8","NA","4","7.6666666670000003","8","8","NA","7","4","6.666666666666667","NA","3","5","5","6","NA","5","3","7","NA","2","NA","7","6","NA","4","3"
"Poaceae","Phleum_arenarium","Phleum_arenarium","annual",1,3,2,"9","NA","NA","9","8","NA","9","NA","4","4","NA","NA","3","2","NA","3","NA","2","3","NA","NA","NA","3","NA","3","NA","3"
"Poaceae","Phleum_graecum","Phleum_graecum","annual",NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"Poaceae","Phleum_hirsutum","Phleum_hirsutum","perennial",2,2,2,"8","NA","NA","NA","8","8","NA","NA","4","6.666666666666667","NA","NA","NA","5","6","NA","NA","3.5","4","NA","NA","NA","5","4","NA","NA","3"
"Poaceae","Phleum_montanum","Phleum_montanum","perennial",NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"Poaceae","Phleum_nodosum","Phleum_nodosum","perennial",2,3,2,"NA","NA","NA","NA","NA","8","NA","8","NA","NA","NA","NA","NA","NA","4","NA","4","NA","NA","NA","NA","NA","NA","5","NA","5","NA"
"Poaceae","Phleum_phleoides","Phleum_phleoides","perennial",1,2,1,"8","NA","4","8","8","NA","8","8","4","4","NA","2","3","2","NA","3","3","1","2","NA","2","NA","0","NA","2","3","2"
"Poaceae","Phleum_pratense","Phleum_pratense","perennial",2,2,3,"7","NA","4","NA","7","7","NA","7","4","6","NA","3","5","5","5","NA","5","3","6","NA","4","NA","6","5","NA","7","3.5"
"Poaceae","Phleum_sardoum","Phleum_sardoum","annual",NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"Poaceae","Phleum_subulatum","Phleum_subulatum","annual",2,2,3,"NA","NA","NA","NA","8","NA","NA","NA","4","NA","NA","NA","NA","5","NA","NA","NA","1.5","NA","NA","NA","NA","7","NA","NA","NA","3"
"Poaceae","Piptatherum_miliaceum","Piptatherum_miliaceum","perennial",1,1,2,"NA","4","NA","NA","5","NA","NA","NA","4","NA","1","NA","NA","4","NA","NA","NA","1.5","NA","3","NA","NA","5","NA","NA","NA","3"
